date,region,river,basin,elevation,temperature,precipitation,snowmelt,river_level,flood_threshold,flood_status,soil_moisture,upstream_dam_level
2018-07-09,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,18.2,46.5,50.0,2.92,1.6,1,100.0,
2018-07-09,Toktogul_Dam,Naryn,Naryn,870,19.2,0.0,50.0,1.62,4.5,0,100.0,
2018-07-09,Naryn_City,Naryn,Naryn,2050,13.1,10.8,50.0,1.84,3.2,0,100.0,36.00000000000001
2018-07-09,Kazarman_Area,Naryn,Naryn,1300,15.7,3.8,50.0,1.7,2.8,0,100.0,36.00000000000001
2018-07-09,Talas_City,Talas,Talas,1280,20.9,61.2,50.0,3.33,2.3,1,100.0,93.94736842105263
2018-07-09,Kirov_Dam,Talas,Talas,1090,21.6,73.0,50.0,3.57,3.8,0,100.0,
2018-07-09,Osh_City,Ak-Buura,Ferghana,940,16.7,2.8,50.0,1.68,2.4,0,100.0,
2018-07-09,Jalal-Abad_City,Kogart,Ferghana,760,15.7,0.0,50.0,1.63,2.1,0,100.0,
2018-07-09,Batken_Area,Syr Darya,Ferghana,1050,14.1,0.0,50.0,1.63,2.6,0,100.0,
2018-07-09,Arslanbob_Valley,Arslanbob,Ferghana,1600,14.9,9.6,50.0,1.82,1.7,1,100.0,
2018-07-09,Song-Kul_Lake,Son-Kul,Naryn,3016,7.6,32.3,30.2,1.67,1.2,1,96.65,
2018-07-09,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,20.8,101.0,50.0,4.31,1.4,1,100.0,
2018-07-10,Bishkek_City,Ala-Archa,Chu,800,26.9,100.3,50.0,4.38,2.5,1,100.0,
2018-07-10,Tokmok_Area,Chu,Chu,820,28.8,99.8,50.0,4.37,2.8,1,100.0,
2018-07-10,Kemin_District,Chon-Kemin,Chu,1300,23.6,99.9,50.0,4.37,1.8,1,100.0,
2018-07-10,Sokuluk_Valley,Sokuluk,Chu,1100,25.8,85.7,50.0,4.09,1.7,1,100.0,
2018-07-10,Karakol_City,Karakol,Issyk-Kul,1750,22.0,60.4,50.0,3.24,1.9,1,100.0,
2018-07-10,Balykchy_Town,Chu,Issyk-Kul,1600,16.2,60.7,50.0,3.24,2.0,1,100.0,
2018-07-10,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,20.8,55.3,50.0,3.13,1.6,1,100.0,
2018-07-10,Toktogul_Dam,Naryn,Naryn,870,18.5,16.3,50.0,2.06,4.5,0,100.0,
2018-07-10,Naryn_City,Naryn,Naryn,2050,10.5,21.7,42.0,1.92,3.2,0,100.0,45.77777777777778
2018-07-10,Kazarman_Area,Naryn,Naryn,1300,15.6,34.1,50.0,2.41,2.8,0,100.0,45.77777777777778
2018-07-10,Talas_City,Talas,Talas,1280,21.0,66.6,50.0,3.45,2.3,1,100.0,84.73684210526316
2018-07-10,Kirov_Dam,Talas,Talas,1090,20.4,54.9,50.0,3.22,3.8,0,96.92,
2018-07-10,Osh_City,Ak-Buura,Ferghana,940,23.5,50.4,50.0,3.01,2.4,1,100.0,
2018-07-10,Jalal-Abad_City,Kogart,Ferghana,760,20.5,52.4,50.0,3.05,2.1,1,100.0,
2018-07-10,Batken_Area,Syr Darya,Ferghana,1050,19.2,60.9,50.0,3.22,2.6,1,100.0,
2018-07-10,Arslanbob_Valley,Arslanbob,Ferghana,1600,20.6,53.8,50.0,3.08,1.7,1,100.0,
2018-07-10,Song-Kul_Lake,Son-Kul,Naryn,3016,7.4,34.8,29.8,1.82,1.2,1,100.0,
2018-07-10,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,4.6,0.0,18.4,0.36,1.4,0,100.0,
2018-07-11,Bishkek_City,Ala-Archa,Chu,800,21.9,26.2,50.0,2.45,2.5,0,100.0,
2018-07-11,Tokmok_Area,Chu,Chu,820,18.3,34.3,50.0,2.61,2.8,0,100.0,
2018-07-11,Kemin_District,Chon-Kemin,Chu,1300,21.3,34.7,50.0,2.62,1.8,1,100.0,
2018-07-11,Sokuluk_Valley,Sokuluk,Chu,1100,21.2,39.4,50.0,2.71,1.7,1,100.0,
2018-07-11,Karakol_City,Karakol,Issyk-Kul,1750,15.2,62.1,50.0,3.28,1.9,1,97.24000000000001,
2018-07-11,Balykchy_Town,Chu,Issyk-Kul,1600,19.9,60.8,50.0,3.26,2.0,1,100.0,
2018-07-11,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,22.1,64.6,50.0,3.33,1.6,1,100.0,
2018-07-11,Toktogul_Dam,Naryn,Naryn,870,17.5,8.3,50.0,1.78,4.5,0,100.0,
2018-07-11,Naryn_City,Naryn,Naryn,2050,10.2,14.9,40.7,1.63,3.2,0,100.0,39.55555555555556
2018-07-11,Kazarman_Area,Naryn,Naryn,1300,11.7,2.6,46.7,1.57,2.8,0,95.09,39.55555555555556
2018-07-11,Talas_City,Talas,Talas,1280,20.5,27.5,50.0,2.47,2.3,1,100.0,77.89473684210526
2018-07-11,Kirov_Dam,Talas,Talas,1090,20.6,51.8,50.0,2.96,3.8,0,100.0,
2018-07-11,Osh_City,Ak-Buura,Ferghana,940,21.7,64.1,50.0,3.42,2.4,1,100.0,
2018-07-11,Jalal-Abad_City,Kogart,Ferghana,760,24.9,37.7,50.0,2.89,2.1,1,100.0,
2018-07-11,Batken_Area,Syr Darya,Ferghana,1050,22.8,74.6,50.0,3.63,2.6,1,100.0,
2018-07-11,Arslanbob_Valley,Arslanbob,Ferghana,1600,21.3,76.4,50.0,3.67,1.7,1,100.0,
2018-07-11,Song-Kul_Lake,Son-Kul,Naryn,3016,6.2,12.5,24.8,1.11,1.2,0,100.0,
2018-07-11,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,19.0,75.2,50.0,3.64,1.4,1,100.0,
2018-07-12,Bishkek_City,Ala-Archa,Chu,800,28.2,80.1,50.0,3.86,2.5,1,92.84,
2018-07-12,Tokmok_Area,Chu,Chu,820,23.8,91.0,50.0,4.08,2.8,1,100.0,
2018-07-12,Kemin_District,Chon-Kemin,Chu,1300,26.8,78.8,50.0,3.83,1.8,1,100.0,
2018-07-12,Sokuluk_Valley,Sokuluk,Chu,1100,23.7,105.5,50.0,4.37,1.7,1,100.0,
2018-07-12,Karakol_City,Karakol,Issyk-Kul,1750,8.1,9.9,32.5,1.34,1.9,0,94.19,
2018-07-12,Balykchy_Town,Chu,Issyk-Kul,1600,11.2,25.1,44.9,2.01,2.0,1,95.12,
2018-07-12,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,13.4,11.8,50.0,1.9,1.6,1,93.10000000000001,
2018-07-12,Toktogul_Dam,Naryn,Naryn,870,15.3,20.0,50.0,2.16,4.5,0,100.0,
2018-07-12,Naryn_City,Naryn,Naryn,2050,11.1,51.1,44.2,2.61,3.2,0,100.0,48.00000000000001
2018-07-12,Kazarman_Area,Naryn,Naryn,1300,10.2,30.6,41.0,2.1,2.8,0,95.99,48.00000000000001
2018-07-12,Talas_City,Talas,Talas,1280,15.4,62.9,50.0,3.26,2.3,1,89.42999999999999,87.36842105263159
2018-07-12,Kirov_Dam,Talas,Talas,1090,20.2,66.1,50.0,3.32,3.8,0,99.99999999999999,
2018-07-12,Osh_City,Ak-Buura,Ferghana,940,20.8,47.5,50.0,2.91,2.4,1,100.0,
2018-07-12,Jalal-Abad_City,Kogart,Ferghana,760,21.0,40.6,50.0,2.77,2.1,1,100.0,
2018-07-12,Batken_Area,Syr Darya,Ferghana,1050,17.1,39.9,50.0,2.76,2.6,1,100.0,
2018-07-12,Arslanbob_Valley,Arslanbob,Ferghana,1600,15.9,57.2,50.0,3.1,1.7,1,96.46,
2018-07-12,Song-Kul_Lake,Son-Kul,Naryn,3016,8.2,32.5,32.9,1.89,1.2,1,100.0,
2018-07-12,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,17.6,54.0,50.0,2.95,1.4,1,94.55,
2018-07-13,Bishkek_City,Ala-Archa,Chu,800,18.3,43.1,50.0,2.77,2.5,1,100.0,
2018-07-13,Tokmok_Area,Chu,Chu,820,22.9,26.2,50.0,2.44,2.8,0,100.0,
2018-07-13,Kemin_District,Chon-Kemin,Chu,1300,18.6,34.3,50.0,2.6,1.8,1,100.0,
2018-07-13,Sokuluk_Valley,Sokuluk,Chu,1100,21.3,43.8,50.0,2.79,1.7,1,96.07000000000001,
2018-07-13,Karakol_City,Karakol,Issyk-Kul,1750,19.5,68.8,50.0,3.39,1.9,1,99.96000000000001,
2018-07-13,Balykchy_Town,Chu,Issyk-Kul,1600,17.4,52.6,50.0,3.07,2.0,1,100.0,
2018-07-13,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,17.7,61.9,50.0,3.25,1.6,1,100.0,
2018-07-13,Toktogul_Dam,Naryn,Naryn,870,19.5,31.5,50.0,2.4,4.5,0,93.35,
2018-07-13,Naryn_City,Naryn,Naryn,2050,10.7,43.3,42.9,2.43,3.2,0,100.0,53.333333333333336
2018-07-13,Kazarman_Area,Naryn,Naryn,1300,19.5,9.9,50.0,1.97,2.8,0,93.35,53.333333333333336
2018-07-13,Talas_City,Talas,Talas,1280,19.5,39.4,50.0,2.63,2.3,1,100.0,63.68421052631579
2018-07-13,Kirov_Dam,Talas,Talas,1090,13.5,29.0,50.0,2.42,3.8,0,100.0,
2018-07-13,Osh_City,Ak-Buura,Ferghana,940,12.0,0.0,47.9,1.42,2.4,0,100.0,
2018-07-13,Jalal-Abad_City,Kogart,Ferghana,760,13.1,0.0,50.0,1.49,2.1,0,100.0,
2018-07-13,Batken_Area,Syr Darya,Ferghana,1050,11.9,0.0,47.5,1.41,2.6,0,94.34,
2018-07-13,Arslanbob_Valley,Arslanbob,Ferghana,1600,10.7,0.0,42.9,1.27,1.7,0,100.0,
2018-07-13,Song-Kul_Lake,Son-Kul,Naryn,3016,6.9,39.2,27.7,1.89,1.2,1,100.0,
2018-07-13,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,9.7,34.2,38.9,2.15,1.4,1,100.0,
2018-07-14,Bishkek_City,Ala-Archa,Chu,800,17.0,19.7,50.0,2.12,2.5,0,100.0,
2018-07-14,Tokmok_Area,Chu,Chu,820,19.6,13.2,50.0,1.98,2.8,0,95.88,
2018-07-14,Kemin_District,Chon-Kemin,Chu,1300,15.5,24.4,50.0,2.21,1.8,1,95.49999999999999,
2018-07-14,Sokuluk_Valley,Sokuluk,Chu,1100,17.2,20.1,50.0,2.12,1.7,1,100.0,
2018-07-14,Karakol_City,Karakol,Issyk-Kul,1750,20.0,81.7,50.0,3.78,1.9,1,93.2,
2018-07-14,Balykchy_Town,Chu,Issyk-Kul,1600,21.3,73.9,50.0,3.63,2.0,1,86.04,
2018-07-14,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,21.0,83.5,50.0,3.82,1.6,1,100.0,
2018-07-14,Toktogul_Dam,Naryn,Naryn,870,23.3,73.4,50.0,3.72,4.5,0,93.53,
2018-07-14,Naryn_City,Naryn,Naryn,2050,18.4,83.0,50.0,3.91,3.2,1,100.0,82.66666666666667
2018-07-14,Kazarman_Area,Naryn,Naryn,1300,24.8,89.6,50.0,4.04,2.8,1,94.04,82.66666666666667
2018-07-14,Talas_City,Talas,Talas,1280,14.3,8.0,50.0,1.76,2.3,0,100.0,42.10526315789474
2018-07-14,Kirov_Dam,Talas,Talas,1090,18.6,0.3,50.0,1.6,3.8,0,100.0,
2018-07-14,Osh_City,Ak-Buura,Ferghana,940,20.8,74.6,50.0,3.61,2.4,1,100.0,
2018-07-14,Jalal-Abad_City,Kogart,Ferghana,760,23.3,64.3,50.0,3.41,2.1,1,100.0,
2018-07-14,Batken_Area,Syr Darya,Ferghana,1050,21.5,55.3,50.0,3.23,2.6,1,99.28,
2018-07-14,Arslanbob_Valley,Arslanbob,Ferghana,1600,18.1,77.5,50.0,3.67,1.7,1,100.0,
2018-07-14,Song-Kul_Lake,Son-Kul,Naryn,3016,14.7,110.0,50.0,4.45,1.2,1,100.0,
2018-07-14,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,16.9,79.4,50.0,3.68,1.4,1,92.96,
2018-07-15,Bishkek_City,Ala-Archa,Chu,800,17.6,2.4,50.0,1.64,2.5,0,100.0,
2018-07-15,Tokmok_Area,Chu,Chu,820,16.9,3.7,50.0,1.67,2.8,0,100.0,
2018-07-15,Kemin_District,Chon-Kemin,Chu,1300,13.6,0.0,50.0,1.59,1.8,0,94.56,
2018-07-15,Sokuluk_Valley,Sokuluk,Chu,1100,15.4,0.0,50.0,1.59,1.7,0,100.0,
2018-07-15,Karakol_City,Karakol,Issyk-Kul,1750,15.6,53.9,50.0,2.98,1.9,1,96.10000000000001,
2018-07-15,Balykchy_Town,Chu,Issyk-Kul,1600,16.4,33.5,50.0,2.57,2.0,1,100.0,
2018-07-15,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,15.9,47.7,50.0,2.85,1.6,1,95.52,
2018-07-15,Toktogul_Dam,Naryn,Naryn,870,17.1,13.2,50.0,2.01,4.5,0,100.0,
2018-07-15,Naryn_City,Naryn,Naryn,2050,10.0,32.1,39.8,2.08,3.2,0,100.0,44.66666666666666
2018-07-15,Kazarman_Area,Naryn,Naryn,1300,15.4,24.7,50.0,2.24,2.8,0,100.0,44.66666666666666
2018-07-15,Talas_City,Talas,Talas,1280,19.8,37.9,50.0,2.73,2.3,1,100.0,75.78947368421053
2018-07-15,Kirov_Dam,Talas,Talas,1090,18.8,45.5,50.0,2.88,3.8,0,100.0,
2018-07-15,Osh_City,Ak-Buura,Ferghana,940,20.1,36.3,50.0,2.59,2.4,1,100.0,
2018-07-15,Jalal-Abad_City,Kogart,Ferghana,760,18.8,23.4,50.0,2.33,2.1,1,100.0,
2018-07-15,Batken_Area,Syr Darya,Ferghana,1050,14.0,43.0,50.0,2.72,2.6,1,100.0,
2018-07-15,Arslanbob_Valley,Arslanbob,Ferghana,1600,16.2,46.8,50.0,2.8,1.7,1,100.0,
2018-07-15,Song-Kul_Lake,Son-Kul,Naryn,3016,4.7,46.2,18.9,1.73,1.2,1,100.0,
2018-07-15,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,18.9,72.1,50.0,3.51,1.4,1,94.61,
2018-07-16,Bishkek_City,Ala-Archa,Chu,800,27.4,55.5,50.0,3.32,2.5,1,88.56,
2018-07-16,Tokmok_Area,Chu,Chu,820,26.9,70.2,50.0,3.61,2.8,1,86.85,
2018-07-16,Kemin_District,Chon-Kemin,Chu,1300,22.4,65.4,50.0,3.51,1.8,1,88.07,
2018-07-16,Sokuluk_Valley,Sokuluk,Chu,1100,22.1,63.7,50.0,3.48,1.7,1,100.0,
2018-07-16,Karakol_City,Karakol,Issyk-Kul,1750,15.9,51.7,50.0,2.85,1.9,1,100.0,
2018-07-16,Balykchy_Town,Chu,Issyk-Kul,1600,14.9,48.6,50.0,2.79,2.0,1,100.0,
2018-07-16,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,18.4,30.4,50.0,2.43,1.6,1,100.0,
2018-07-16,Toktogul_Dam,Naryn,Naryn,870,16.3,2.4,50.0,1.76,4.5,0,95.63,
2018-07-16,Naryn_City,Naryn,Naryn,2050,9.9,25.3,39.8,1.91,3.2,0,100.0,39.111111111111114
2018-07-16,Kazarman_Area,Naryn,Naryn,1300,14.4,28.4,50.0,2.28,2.8,0,100.0,39.111111111111114
2018-07-16,Talas_City,Talas,Talas,1280,22.3,79.3,50.0,3.81,2.3,1,95.26,98.94736842105263
2018-07-16,Kirov_Dam,Talas,Talas,1090,23.6,76.5,50.0,3.76,3.8,0,89.72000000000001,
2018-07-16,Osh_City,Ak-Buura,Ferghana,940,16.7,15.4,50.0,2.08,2.4,0,100.0,
2018-07-16,Jalal-Abad_City,Kogart,Ferghana,760,18.9,21.6,50.0,2.2,2.1,1,99.33,
2018-07-16,Batken_Area,Syr Darya,Ferghana,1050,15.1,12.3,50.0,2.02,2.6,0,100.0,
2018-07-16,Arslanbob_Valley,Arslanbob,Ferghana,1600,15.1,23.6,50.0,2.24,1.7,1,100.0,
2018-07-16,Song-Kul_Lake,Son-Kul,Naryn,3016,4.8,39.6,19.1,1.58,1.2,1,100.0,
2018-07-16,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,14.3,43.2,50.0,2.7,1.4,1,100.0,
2018-07-17,Bishkek_City,Ala-Archa,Chu,800,21.9,72.3,50.0,3.6,2.5,1,95.68,
2018-07-17,Tokmok_Area,Chu,Chu,820,22.5,63.8,50.0,3.43,2.8,1,96.55000000000001,
2018-07-17,Kemin_District,Chon-Kemin,Chu,1300,18.0,77.1,50.0,3.69,1.8,1,92.57000000000001,
2018-07-17,Sokuluk_Valley,Sokuluk,Chu,1100,23.8,69.8,50.0,3.55,1.7,1,87.69000000000001,
2018-07-17,Karakol_City,Karakol,Issyk-Kul,1750,21.0,84.9,50.0,3.79,1.9,1,81.88000000000001,
2018-07-17,Balykchy_Town,Chu,Issyk-Kul,1600,16.3,65.9,50.0,3.41,2.0,1,82.42,
2018-07-17,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,21.6,72.1,50.0,3.54,1.6,1,100.0,
2018-07-17,Toktogul_Dam,Naryn,Naryn,870,14.8,4.4,50.0,1.74,4.5,0,95.22,
2018-07-17,Naryn_City,Naryn,Naryn,2050,11.0,23.3,44.0,1.94,3.2,0,100.0,38.666666666666664
2018-07-17,Kazarman_Area,Naryn,Naryn,1300,16.2,13.9,50.0,1.93,2.8,0,96.06,38.666666666666664
2018-07-17,Talas_City,Talas,Talas,1280,20.0,25.5,50.0,2.23,2.3,0,100.0,53.1578947368421
2018-07-17,Kirov_Dam,Talas,Talas,1090,17.6,15.2,50.0,2.02,3.8,0,97.78,
2018-07-17,Osh_City,Ak-Buura,Ferghana,940,20.4,36.9,50.0,2.59,2.4,1,100.0,
2018-07-17,Jalal-Abad_City,Kogart,Ferghana,760,18.0,25.8,50.0,2.36,2.1,1,100.0,
2018-07-17,Batken_Area,Syr Darya,Ferghana,1050,17.2,19.5,50.0,2.24,2.6,0,100.0,
2018-07-17,Arslanbob_Valley,Arslanbob,Ferghana,1600,15.2,51.2,50.0,2.87,1.7,1,97.82,
2018-07-17,Song-Kul_Lake,Son-Kul,Naryn,3016,7.8,16.9,31.0,1.42,1.2,1,100.0,
2018-07-17,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,17.0,41.8,50.0,2.79,1.4,1,100.0,
2018-07-18,Bishkek_City,Ala-Archa,Chu,800,21.8,55.6,50.0,3.1,2.5,1,100.0,
2018-07-18,Tokmok_Area,Chu,Chu,820,20.8,56.4,50.0,3.11,2.8,1,100.0,
2018-07-18,Kemin_District,Chon-Kemin,Chu,1300,20.3,59.4,50.0,3.17,1.8,1,100.0,
2018-07-18,Sokuluk_Valley,Sokuluk,Chu,1100,22.7,54.3,50.0,3.07,1.7,1,100.0,
2018-07-18,Karakol_City,Karakol,Issyk-Kul,1750,20.0,79.6,50.0,3.75,1.9,1,100.0,
2018-07-18,Balykchy_Town,Chu,Issyk-Kul,1600,22.2,75.1,50.0,3.66,2.0,1,100.0,
2018-07-18,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,19.1,85.1,50.0,3.86,1.6,1,100.0,
2018-07-18,Toktogul_Dam,Naryn,Naryn,870,24.0,64.5,50.0,3.35,4.5,0,100.0,
2018-07-18,Naryn_City,Naryn,Naryn,2050,19.2,58.7,50.0,3.23,3.2,1,100.0,74.44444444444444
2018-07-18,Kazarman_Area,Naryn,Naryn,1300,16.0,56.7,50.0,3.19,2.8,1,100.0,74.44444444444444
2018-07-18,Talas_City,Talas,Talas,1280,21.5,65.8,50.0,3.36,2.3,1,100.0,83.15789473684211
2018-07-18,Kirov_Dam,Talas,Talas,1090,19.9,56.1,50.0,3.16,3.8,0,100.0,
2018-07-18,Osh_City,Ak-Buura,Ferghana,940,25.6,82.3,50.0,3.88,2.4,1,100.0,
2018-07-18,Jalal-Abad_City,Kogart,Ferghana,760,26.2,82.6,50.0,3.88,2.1,1,100.0,
2018-07-18,Batken_Area,Syr Darya,Ferghana,1050,22.0,77.5,50.0,3.78,2.6,1,100.0,
2018-07-18,Arslanbob_Valley,Arslanbob,Ferghana,1600,22.5,100.9,50.0,4.25,1.7,1,100.0,
2018-07-18,Song-Kul_Lake,Son-Kul,Naryn,3016,10.4,76.0,41.7,3.33,1.2,1,100.0,
2018-07-18,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,16.4,50.8,50.0,2.82,1.4,1,100.0,
2018-07-19,Bishkek_City,Ala-Archa,Chu,800,22.7,43.0,50.0,2.77,2.5,1,100.0,
2018-07-19,Tokmok_Area,Chu,Chu,820,21.7,23.6,50.0,2.38,2.8,0,97.13,
2018-07-19,Kemin_District,Chon-Kemin,Chu,1300,20.1,36.0,50.0,2.63,1.8,1,100.0,
2018-07-19,Sokuluk_Valley,Sokuluk,Chu,1100,16.2,43.0,50.0,2.77,1.7,1,100.0,
2018-07-19,Karakol_City,Karakol,Issyk-Kul,1750,17.3,57.5,50.0,3.14,1.9,1,100.0,
2018-07-19,Balykchy_Town,Chu,Issyk-Kul,1600,18.0,56.0,50.0,3.11,2.0,1,100.0,
2018-07-19,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,16.8,48.4,50.0,2.96,1.6,1,100.0,
2018-07-19,Toktogul_Dam,Naryn,Naryn,870,24.4,54.8,50.0,3.24,4.5,0,97.22,
2018-07-19,Naryn_City,Naryn,Naryn,2050,17.3,73.4,50.0,3.62,3.2,1,100.0,72.00000000000001
2018-07-19,Kazarman_Area,Naryn,Naryn,1300,20.9,87.8,50.0,3.9,2.8,1,100.0,72.00000000000001
2018-07-19,Talas_City,Talas,Talas,1280,22.8,53.9,50.0,3.08,2.3,1,100.0,82.36842105263158
2018-07-19,Kirov_Dam,Talas,Talas,1090,20.2,56.3,50.0,3.13,3.8,0,100.0,
2018-07-19,Osh_City,Ak-Buura,Ferghana,940,20.1,43.4,50.0,2.78,2.4,1,98.0,
2018-07-19,Jalal-Abad_City,Kogart,Ferghana,760,20.4,25.6,50.0,2.43,2.1,1,96.0,
2018-07-19,Batken_Area,Syr Darya,Ferghana,1050,21.8,25.2,50.0,2.42,2.6,0,100.0,
2018-07-19,Arslanbob_Valley,Arslanbob,Ferghana,1600,14.0,43.7,50.0,2.79,1.7,1,98.0,
2018-07-19,Song-Kul_Lake,Son-Kul,Naryn,3016,13.4,71.5,50.0,3.58,1.2,1,100.0,
2018-07-19,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,17.2,59.6,50.0,3.21,1.4,1,100.0,
2018-07-20,Bishkek_City,Ala-Archa,Chu,800,24.4,88.7,50.0,3.98,2.5,1,100.0,
2018-07-20,Tokmok_Area,Chu,Chu,820,28.5,69.8,50.0,3.6,2.8,1,98.0,
2018-07-20,Kemin_District,Chon-Kemin,Chu,1300,23.4,68.2,50.0,3.57,1.8,1,100.0,
2018-07-20,Sokuluk_Valley,Sokuluk,Chu,1100,25.2,99.5,50.0,4.19,1.7,1,100.0,
2018-07-20,Karakol_City,Karakol,Issyk-Kul,1750,18.8,50.5,50.0,2.96,1.9,1,98.0,
2018-07-20,Balykchy_Town,Chu,Issyk-Kul,1600,15.6,53.8,50.0,3.03,2.0,1,96.0,
2018-07-20,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,18.4,60.2,50.0,3.15,1.6,1,100.0,
2018-07-20,Toktogul_Dam,Naryn,Naryn,870,12.0,0.0,47.9,1.35,4.5,0,100.0,
2018-07-20,Naryn_City,Naryn,Naryn,2050,6.8,0.0,27.0,0.72,3.2,0,98.0,30.000000000000004
2018-07-20,Kazarman_Area,Naryn,Naryn,1300,12.6,0.0,50.0,1.41,2.8,0,96.0,30.000000000000004
2018-07-20,Talas_City,Talas,Talas,1280,23.0,36.3,50.0,2.7,2.3,1,94.0,79.47368421052632
2018-07-20,Kirov_Dam,Talas,Talas,1090,19.5,52.5,50.0,3.02,3.8,0,100.0,
2018-07-20,Osh_City,Ak-Buura,Ferghana,940,18.9,0.0,50.0,1.64,2.4,0,100.0,
2018-07-20,Jalal-Abad_City,Kogart,Ferghana,760,19.4,0.0,50.0,1.64,2.1,0,100.0,
2018-07-20,Batken_Area,Syr Darya,Ferghana,1050,13.8,8.4,50.0,1.81,2.6,0,100.0,
2018-07-20,Arslanbob_Valley,Arslanbob,Ferghana,1600,9.9,10.3,39.6,1.54,1.7,0,98.0,
2018-07-20,Song-Kul_Lake,Son-Kul,Naryn,3016,4.5,0.0,17.9,0.45,1.2,0,96.0,
2018-07-20,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,18.6,85.7,50.0,3.82,1.4,1,100.0,
2018-07-21,Bishkek_City,Ala-Archa,Chu,800,17.4,44.3,50.0,2.75,2.5,1,100.0,
2018-07-21,Tokmok_Area,Chu,Chu,820,21.9,32.3,50.0,2.51,2.8,0,100.0,
2018-07-21,Kemin_District,Chon-Kemin,Chu,1300,19.1,37.1,50.0,2.61,1.8,1,100.0,
2018-07-21,Sokuluk_Valley,Sokuluk,Chu,1100,14.9,46.7,50.0,2.8,1.7,1,98.0,
2018-07-21,Karakol_City,Karakol,Issyk-Kul,1750,13.8,24.1,50.0,2.08,1.9,1,96.0,
2018-07-21,Balykchy_Town,Chu,Issyk-Kul,1600,12.7,16.9,50.0,1.94,2.0,0,94.0,
2018-07-21,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,13.7,9.9,50.0,1.8,1.6,1,100.0,
2018-07-21,Toktogul_Dam,Naryn,Naryn,870,22.2,34.4,50.0,2.56,4.5,0,98.0,
2018-07-21,Naryn_City,Naryn,Naryn,2050,15.5,57.1,50.0,3.01,3.2,0,96.0,56.888888888888886
2018-07-21,Kazarman_Area,Naryn,Naryn,1300,19.3,32.3,50.0,2.52,2.8,0,94.0,56.888888888888886
2018-07-21,Talas_City,Talas,Talas,1280,13.4,0.0,50.0,1.52,2.3,0,92.0,40.0
2018-07-21,Kirov_Dam,Talas,Talas,1090,13.2,0.0,50.0,1.52,3.8,0,90.0,
2018-07-21,Osh_City,Ak-Buura,Ferghana,940,17.3,30.3,50.0,2.36,2.4,0,88.0,
2018-07-21,Jalal-Abad_City,Kogart,Ferghana,760,18.8,36.3,50.0,2.48,2.1,1,86.0,
2018-07-21,Batken_Area,Syr Darya,Ferghana,1050,17.9,8.8,50.0,1.93,2.6,0,84.0,
2018-07-21,Arslanbob_Valley,Arslanbob,Ferghana,1600,14.2,20.0,50.0,2.15,1.7,1,82.0,
2018-07-21,Song-Kul_Lake,Son-Kul,Naryn,3016,10.4,49.7,41.6,2.61,1.2,1,80.0,
2018-07-21,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,12.6,17.9,50.0,2.09,1.4,1,100.0,
2018-07-22,Bishkek_City,Ala-Archa,Chu,800,23.1,21.0,50.0,2.35,2.5,0,98.0,
2018-07-22,Tokmok_Area,Chu,Chu,820,23.7,39.9,50.0,2.73,2.8,0,96.0,
2018-07-22,Kemin_District,Chon-Kemin,Chu,1300,19.7,50.4,50.0,2.94,1.8,1,94.0,
2018-07-22,Sokuluk_Valley,Sokuluk,Chu,1100,20.2,56.6,50.0,3.06,1.7,1,92.0,
2018-07-22,Karakol_City,Karakol,Issyk-Kul,1750,17.4,45.0,50.0,2.84,1.9,1,90.0,
2018-07-22,Balykchy_Town,Chu,Issyk-Kul,1600,22.0,40.5,50.0,2.75,2.0,1,100.0,
2018-07-22,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,18.1,50.1,50.0,2.94,1.6,1,98.0,
